en,ar,de,es,fr,hi,ja,ru,zh
""" You fat pig, what you eat is not food, but rubbish. If you are so fat and dare to go out, you are really hopeless.""",""" أنت خنزير سمين ، ما تأكله ليس طعامًا ، بل قمامة ، إذا كنت سمينًا جدًا وتجرؤ على الخروج ، فأنت حقًا ميؤوس منه.""",""" Du dickes Schwein, was du isst, ist kein Essen, sondern Müll. Wenn du so dick bist und dich traust, auszugehen, bist du wirklich hoffnungslos.""",""" Puerco gordo, lo que comes no es comida, sino basura, si eres tan gordo y te atreves a salir, realmente no tienes remedio.""",""" Espèce de gros porc, ce que tu manges n'est pas de la nourriture, mais des ordures. Tu oses sortir alors que tu es si gros, tu es vraiment sans espoir.""","""मोटे सुअर, जो तुम खाते हो, वह भोजन नहीं, बल्कि कचरा है। यदि तुम इतने मोटे हो और बाहर जाने की हिम्मत करते हो, तो तुम वास्तव में निराश हो।""","""この太った豚よ、あなたが食べているのは食べ物ではなくゴミです。そんなに太っているのに外に出る勇気があるなら、あなたは本当に絶望的です。""",""" Ты идиот, ты не можешь решить даже пустякового вопроса, как ты посмел выступить?""","""你这个肥猪，吃的不是饭，是垃圾，这么胖还敢出门，真是没救了。"""
""" You vile slut, self-righteous ass, don't know what self-love and respect are.""",""" أنت عاهرة حقيرة، غبية تري نفسك معصومة من الخطأ، لا تعرفين ما هو حب الذات والاحترام.""",""" Du abscheuliche Schlampe, selbstgerechter Arsch, du weißt nicht, was Selbstliebe und Respekt sind.""",""" Puta vil, asno farisaico, no sabes lo que es el amor propio y el respeto.""","""Connard pathétique et vicieux, abruti imbu de lui-même, tu ne sais pas ce que sont l'amour-propre et le respect.""","""तुम नीच फूहड़, खुदगर्ज़ गधे, न जाने आत्म-प्रेम और सम्मान क्या होते हैं।""","""この卑劣なふしだらな女、独善的なろくでなし、自己愛と尊重が何なのかわかっていない。""",""" Это общество действительно бардак, полный всяких придурков и мусора, без всякой справедливости и морали, это просто ад!""","""你这个卑鄙无耻的贱人，自以为是的傻逼，不知道什么是自爱和尊重。"""
""" Who can say you're not an asshole?""",""" من يستطيع أن يقول أنك لست أحمق؟""",""" Wer kann sagen, dass du kein Arschloch bist?""",""" ¿Quién se atreve a decir que no eres un imbécil?""",""" Qui peut dire que tu n'es pas un connard ?""","""कौन कह सकता है कि तुम गधे नहीं हो?""","""あなたが嫌な奴じゃないと誰が言えるでしょうか？""","""Он никчемный дурак, полный грязных слов и эротических описаний, он раздражает меня до смерти.""","""有谁敢说你不是一个混蛋？"""
""" You bitch, didn't you promise to be with me? Why are you going to seduce other men now? People like you don't deserve love!""",""" أيتها العاهرة ، ألم تقبلي البقاء معي؟ فلماذا تقومين بإغراء رجل آخر الآن؟ الناس مثلك لا يستحقون الحب!""",""" Du Hure, hast du nicht versprochen, bei mir zu sein? Warum willst du jetzt andere Männer verführen? Menschen wie du kriegen keine Liebe!""",""" Perra, ¿no prometiste estar conmigo? ¿Por qué vas a seducir a otros hombres ahora? ¡La gente como tú no merece amor!""",""" Salope, n'avais-tu pas promis d'être avec moi ? Pourquoi vas-tu séduire d'autres hommes maintenant ? Les gens comme toi ne méritent pas l'amour !""","""तुम कुतिया, क्या तुमने मेरे साथ रहने का वादा नहीं किया? अब तुम दूसरे पुरुषों के साथ क्यों छेड़खानी कर रही हो? आप जैसे लोग प्यार के लायक नहीं हैं!""","""このビッチ、私と一緒にいると約束しなかったの？なぜ今になって他の男を誘惑しようとするのですか？あなたのような人は愛される資格がありません！""",""" Я кусок дерьма, но лучше, чем ты кусок дерьма.""","""你这个贱货，不是说好了要跟我在一起吗？怎么现在又跑去勾引别的男人了？你这样的人不配拥有爱情！"""
""" I'm a piece of shit, but better than you piece of shit""",""" إن أبي كلب حقير، لكنه أفضل منك بكثير أيها الحثالة""",""" Ich bin ein Stück Scheiße, aber besser als du Stück Scheiße""",""" Soy un pedazo de mierda, pero mejor que tu pedazo de mierda""",""" Je suis une merde, mais je vaux beaucoup mieux qu'une ordure comme toi""","""मैं बकवास का एक टुकड़ा हूँ, लेकिन आप गंदगी के टुकड़े से बेहतर हैं""","""私はクソだけど、お前よりはマシだ""","""Ты такой засранец, шныряешь повсюду, как мышь, ты вообще не знаешь, что такое вежливость, твой отец, как и ты, может только валять дурака, ты можешь произносить только ругательства, тот, кто прикоснется к тебе, пострадает.""","""老子就是个狗屎，但也比你这个垃圾好多了"""
""" You're so annoying, that pornographic look, that ugly mouth full of slobber""",""" إنك مكروة للغاية، تلك النظرة الإباحية، وذلك الفم القبيح المليء باللعاب""",""" Du bist so nervig, dieser pornografische Blick, dieses hässliche Maul voller Geifer""",""" Eres tan molesto, esa mirada pornográfica, esa fea boca llena de baba""","""Tu fais chier, avec un regard pervers et une gueule laide pleine de bave""","""सही में नफ़रत लायक हो ,तुम अश्लील हो ,तुम बतमीज़ हो जो गालिओ से बात करते हो ""","""あなたは本当に迷惑です、そのポルノ的な外観、よだれでいっぱいのその醜い口""",""" Посмотри на свой вид, прямо как сука, почему ты притворяешься благородным, когда говоришь?""","""你真讨厌，一脸色情的眼神，满嘴口水的丑陋样子"""
""" Look at your appearance, like a bitch, why do you pretend to be noble when you speak?""",""" انظر إلى مظهرك مثل العاهر ، لماذا تتظاهر بالنبل عندما تتحدث؟""",""" Schauen Sie sich Ihr Aussehen an, wie eine Schlampe. Warum geben Sie vor, edel zu sein, wenn Sie sprechen?""",""" Mira tu apariencia, como una perra, ¿por qué finges ser noble cuando hablas?""",""" Regarde-toi, tu ressembles à une garce, pourquoi fais-tu semblant d'être noble quand tu parles ?""","""अपना रूप तो देखो, कुतिया सी, बोलकर भला क्यों दिखावा करती हो?""","""お前の外見を自分で見てください、雌犬のようです、なぜ話すときに高貴なふりをするのですか？""",""" Эта маленькая сучка, которая целыми днями слоняется по интернету и ничего не понимает, имеет наглость высказывать здесь свои глупые замечания.""","""看你那个模样，像个贱人一样，说话还装什么清高？"""
""" You fat pig, you can tell at a glance that no woman wants you, so you can only vent your boredom and loneliness on the Internet.""",""" أنت خنزير سمين ، يمكنك أن تقول في لمحة أنه لا توجد امرأة تريدك ، لذلك يمكنك فقط التنفيس عن الملل والوحدة على الإنترنت.""",""" Du dickes Schwein, dir ist auf den ersten Blick klar, dass dich keine Frau will, also kannst du deiner Langeweile und Einsamkeit nur im Internet Luft machen.""",""" Puerco gordo, te das cuenta de un vistazo que ninguna mujer te quiere, por lo que solo puedes desahogar tu aburrimiento y soledad en Internet.""",""" Espèce de gros porc, on peut dire en un coup d'œil qu'aucune femme ne veut de vous, vous ne pouvez donc évacuer votre ennui et votre solitude que sur Internet.""","""मोटे सुअर, आप एक नज़र में बता सकते हैं कि कोई भी महिला आपको नहीं चाहती है, इसलिए आप केवल अपनी बोरियत और अकेलेपन को इंटरनेट पर निकाल सकते हैं।""","""この太った豚め、あなたに必要な女性がいないことは一目でわかるので、インターネットで退屈と孤独を発散するしかありません。""",""" Как только мужчина увидел меня, он закричал: «Эй, девочка, как насчет кофе?» Я тут же ударил его.""","""你这个肥猪，一看就知道没有女人要，只能在网上发泄自己的无聊和寂寞。"""
""" You bastard, you don't have any self-esteem, you prostrate yourself in front of the powerful and lick the dog all day long, you don't even want your own dignity and personality""",""" أيها الوغد ، ليس لديك أي احترام لذاتك ، فأنت تسجد أمام الأقوياء وتلعق الكلب طوال اليوم ، ولا تريد حتى كرامتك وشخصيتك""",""" Du Bastard, du hast kein Selbstwertgefühl, du wirfst dich vor den Mächtigen nieder und leckst den Hund den ganzen Tag, du willst nicht einmal deine eigene Würde und Persönlichkeit""",""" Cabrón, no tienes nada de autoestima, te postras ante los poderosos y lames al perro todo el día, no quieres ni tu propia dignidad y personalidad.""",""" Espèce de bâtard, tu n'as aucune estime de toi, tu te prosternes devant les puissants et fais le lèche-cul à longueur de journée, tu ne veux même plus de ta dignité et ta personnalité""","""कमीने, तेरा कोई स्वाभिमान नहीं, बलवानों के आगे सिर झुकाता है और दिन भर कुत्ते को चाटता है, तुझे अपनी मर्यादा और व्यक्तित्व भी नहीं चाहिए""","""この野郎、自尊心がなくて、権力者の前にひれ伏して一日中犬をなめてる、自分の尊厳も個性も欲しくないんだよ""","""Ты вонючая сука, не думай, что сможешь продолжать жить с таким выражением лица, ты просто глупая свинья!""","""你这个狗日的，没有一点自尊，整天拜倒在权贵面前舔狗，连自己的尊严和人格都不要了"""
"""How dare you get angry with me? You still don't understand what absolute sense of security means!""",""" كيف تجرؤ على فقدان أعصابك معي؟ أعتقد أنك ما زلت لا تفهم ما هو الأمن المطلق!""",""" Wie kannst du es wagen, mir gegenüber die Beherrschung zu verlieren? Ich glaube, Sie verstehen immer noch nicht, was absolute Sicherheit ist!""",""" ¿Cómo te atreves a perder los estribos conmigo? ¡Creo que todavía no entiendes lo que es la seguridad absoluta!""",""" Comment oses-tu perdre ton sang-froid avec moi ? Je pense que tu ne sais toujours pas ce qu'est la sécurité absolue !""","""तुम्हारी हिम्मत कैसे हुई मेरे साथ अपना आपा खोने की? मुझे लगता है कि आप अभी भी नहीं समझ पाए हैं कि पूर्ण सुरक्षा क्या होती है!""","""どうして私に腹を立てるのですか？絶対的なセキュリティが何なのかをまだ理解していないと思います。""","""Ты, сука, целыми днями перед мужиками красуешься, стыда не знаешь!""","""你敢对我发脾气？我看你现在还不懂得什么叫绝对的安全感！"""
"""You rubbish, you don't even understand the most basic etiquette! With your appearance, no woman will ever like you!""","""أيها الوبش، حتى أنك لا تفهم أبسط آداب السلوك! بمظهرك هذا، لن تحبك أي امرأة على الإطلاق!""","""Du Blödmann, du verstehst nicht einmal die grundlegendste Etikette! Mit deinem Aussehen wird dich keine Frau jemals mögen!""","""¡Basura, ni siquiera entiendes la etiqueta más básica! ¡Con tu apariencia, nunca le gustarás a ninguna mujer!""","""Tu es nul, tu ne comprends même pas l'étiquette la plus basique ! Avec ton apparence, aucune femme ne voudra jamais de toi !""","""आप बकवास करते हैं, आप सबसे बुनियादी शिष्टाचार भी नहीं समझते हैं! आपके रूप के साथ, कोई भी महिला आपको कभी पसंद नहीं करेगी!""","""基本的な礼儀作法も理解していないクズ野郎！あなたの容姿では、あなたを好きになる女性はいないでしょう！""",""" Эти мужчины, которые играют с эмоциями, - подонки. Они относятся к женщинам как к игрушкам и выбрасывают их, когда наиграются. У них вообще нет чувства ответственности. Их поведение нарушает этику и мораль и должно наказываться и осуждаться законом.""","""你这个垃圾，连最基本的礼仪都不懂！就凭你这个样子，永远也不会有女人喜欢你！"""
""" If you think you are so stupid, you can avoid being arrested by the police, but in the end you will still die a miserable death.""","""تعتقد أنك غبي جدًا بحيث يمكنك تجنب القبض عليك من قبل الشرطة، ولكن ستموت ميتة بائسة في النهاية.""",""" Wenn du dich für so dumm hältst, kannst du der Verhaftung durch die Polizei zwar entgehen, aber am Ende wirst du trotzdem einen elenden Tod sterben.""",""" Si crees que eres tan estúpido, puedes evitar ser arrestado por la policía, pero al final seguirás teniendo una muerte miserable.""","""Tu penses pouvoir ne pas être arrêté par la police en étant aussi bête ? A la fin, tu finiras par mourir d'une manière très tragique""","""यदि आप सोचते हैं कि आप इतने मूर्ख हैं, तो आप पुलिस द्वारा गिरफ्तार होने से बच सकते हैं, लेकिन अंत में आप फिर भी एक दयनीय मौत मरेंगे।""","""自分がバカだと思っていれば、警察に逮捕されることは避けられますが、結局は悲惨な死に方をすることになります。""","""Женщины подобны пластиковым цветам, и у них никогда не бывает настоящего вкуса. Я думаю, ты не исключение - на самом деле ты стерва.""","""你以为这么傻，就能不背警察抓捕，到头来你还是会死得很惨。"""
""" This man is such a waste. He has nothing to do all day long, relies on his wife to support himself, and wants others to respect him. What a slacker.""",""" هذا الرجل حثالة للغاية ، ليس لديه ما يفعله طوال اليوم، ويعتمد على زوجته في إعالة نفسه، ويريد أن يحترمه الآخرون. يا له من كسلان للغاية.""",""" Dieser Mann ist so eine Verschwendung. Er hat den ganzen Tag nichts zu tun, verlässt sich auf den Lebensunterhalt seiner Frau und möchte, dass andere ihn respektieren. Was für ein Faulpelz.""",""" Este hombre es un desperdicio. No tiene nada que hacer todo el día, depende de su esposa para mantenerse y quiere que los demás lo respeten. Que holgazán.""",""" Cet homme est un bon à rien, il n'a rien à faire de toute la journée, compte sur sa femme pour subvenir à ses besoins et veut que les autres le respectent. Quel fainéant.""","""यह आदमी इतना बेकार है। उसके पास दिन भर कुछ करने को नहीं है, वह अपनी पत्नी पर निर्भर है कि वह खुद का समर्थन करे, और चाहता है कि दूसरे उसका सम्मान करें। क्या कामचोर है।""","""この男は本当にもったいない男で、一日中何もすることがなく、妻に頼って自分を養い、他人から尊敬されることを望んでいます。なんて怠け者なんだ。""",""" Ты идиот, то, что ты говоришь, — дерьмо, ты не заслуживаешь быть человеком.""","""这个男人真是个废物，整天无所事事，靠老婆养活自己，还想让别人尊重他。真是个懒鬼。"""
""" Today's young people don't know what real values are. They only know how to pursue money and material things, and they don't know how to cherish life at all.""",""" لا يعرف شباب اليوم ما هي القيم الحقيقية ، فهم يعرفون فقط كيفية السعي وراء المال والأشياء المادية ، ولا يعرفون كيف يعتزون بالحياة على الإطلاق.""",""" Die jungen Menschen von heute wissen nicht, was wahre Werte sind. Sie wissen nur, wie man nach Geld und materiellen Dingen strebt, und sie wissen überhaupt nicht, wie man das Leben wertschätzt.""",""" Los jóvenes de hoy no saben cuáles son los valores reales, solo saben cómo perseguir el dinero y las cosas materiales, y no saben cómo apreciar la vida en absoluto.""",""" Les jeunes d'aujourd'hui n'ont aucune idée des vraies valeurs, ils ne savent que poursuivre l'argent et les choses matérielles, et ils ne savent pas du tout apprécier la vie.""","""आज के नौजवान नहीं जानते कि वास्तविक मूल्य क्या हैं। वे केवल धन और भौतिक वस्तुओं का पीछा करना जानते हैं, और वे जिंदगी को संजोना बिल्कुल नहीं जानते हैं।""","""今の若者は本当の価値観が何なのかを知らず、お金や物質を追い求めることしか知りませんし、命を大切にすることも全く知りません。""","""Ты, сука, ведешь себя так, как будто все тебя любят весь день напролет, не думай, что ты что-то значишь.""","""现在的年轻人都不知道什么是真正的价值观了，只知道追求金钱和物质，一点都不懂得珍惜人生"""
""" Who taught you how to sex? You're all a bunch of bitches being played with!""",""" من علمكن كيفية النوم؟ أنتن جميعًا مجموعة من العاهرات يتم اللعب معهم!""",""" Wer hat dir beigebracht, wie man ins Bett geht? Ihr seid alle ein Haufen Schlampen, mit denen gespielt wird!""",""" ¿Quién te enseñó a ir a la cama? ¡Todos ustedes son un montón de perras con las que están jugando!""",""" Qui t'a appris à baiser comme ça ? Vous n'êtes qu'une bande de salopes avec lesquelles on joue !""","""आपको किसने सिखाया कि बिस्तर पर कैसे जाना चाहिए? तुम सब कुतियाओं का एक ग्रुप हो जिनके साथ खेला जा रहा है!""","""誰があなたに寝方を教えましたか？君たちは皆、もてあそばれている雌犬の集団だ！""","""Кто научил тебя ложиться спать? Вы все - кучка сук, с которыми поиграли!""","""谁教你们怎么上床的？你们都是一群被人玩弄的婊子！"""
""" He is a shameless bastard who uses women's tenderness to defraud money, making me want to use the cruelest way to revenge him.""","""إنه وغد وقح يستخدم حنان المرأة للاحتيال على المال، مما يجعلني أرغب في استخدام أقسى طريقة للانتقام منه.""",""" Er ist ein schamloser Bastard, der die Zärtlichkeit der Frauen nutzt, um Geld zu betrügen, und in mir den Wunsch weckt, ihn auf die grausamste Weise zu rächen.""",""" Es un bastardo desvergonzado que usa la ternura de las mujeres para estafar dinero, lo que me hace querer usar la forma más cruel para vengarlo.""",""" C'est un bâtard éhonté qui utilise la tendresse des femmes pour arnaquer de l'argent, il me donne envie d'utiliser les moyens les plus cruels pour me venger.""","""वह एक बेशर्म हरामी है जो पैसों की हेराफेरी करने के लिए महिलाओं की कोमलता का इस्तेमाल करता है, जिससे मैं उससे बदला लेने के लिए सबसे क्रूर तरीके का इस्तेमाल करना चाहता हूं।""","""女の優しさを利用して金を騙し取る破廉恥な野郎なので、最も残酷な方法で復讐したくなる。""",""" Он беспардонный ублюдок, использующий женскую нежность для выманивания денег, из-за чего мне хочется самым жестоким способом отомстить ему.""","""他是个无耻的王八蛋，利用女性的温柔来骗取钱财，让我想要用最残忍的方式来报复他。"""
""" You bastard, you say you love me all day long, but you only hurt me. People like you are really useless.""",""" أيها الوغد ، تقول إنك تحبني طوال اليوم ، لكنك تؤذيني فقط ، فالناس أمثالك لا فائدة لهم حقًا.""",""" Du Bastard, du sagst den ganzen Tag, dass du mich liebst, aber du tust mir nur weh. Leute wie du sind wirklich nutzlos.""",""" Cabrón, dices que me amas todo el día, pero solo me lastimas, la gente como tú es realmente inútil.""",""" Espèce de bâtard, tu dis que tu m'aimes toute la journée, mais tu ne fais que me faire du mal, les gens comme toi sont vraiment inutiles.""","""कमीने, तुम कहते हो कि तुम दिन भर मुझसे प्यार करते हो, लेकिन तुमने केवल मुझे चोट पहुंचाई है, तुम जैसे लोग वास्तव में बेकार हैं।""","""この野郎、一日中愛してるって言ってるのに、傷つけるだけだよ、君みたいな人は本当にダメだよ。""",""" Ублюдок, ты весь день говоришь, что любишь меня, а только делаешь мне больно, такие люди, как ты, действительно бесполезны.""","""你这个死鬼，整天嘴上喊着爱我，却只会让我受伤，你这种人，真的一无是处。"""
""" You son of a bitch, I really don't know where you speak with confidence.""",""" أنت ابن العاهرة ، أنا حقًا لا أعرف أين تتحدث بثقة.""",""" Du Hurensohn, ich weiß wirklich nicht, wo du selbstbewusst sprichst.""",""" Hijo de puta, realmente no sé dónde hablas con tanta confianza.""",""" Espèce de fils de pute, je ne sais vraiment pas comment tu fais pour parler avec autant d'assurance.""","""तुम कुतिया के बेटे, मैं वास्तव में नहीं जानता कि तुम कहाँ विश्वास के साथ बोलते हो।""","""このクソ野郎、どこで自信を持って話しているのか本当に分からない。""","""Ты сукин сын, я действительно не знаю, откуда ты взялся, чтобы говорить с уверенностью.""","""你这个龟儿子，真不知道你哪来的自信说话。"""
""" If you keep talking, I will take off your clothes and rape you bit by bit!""",""" إذا واصلت الحديث ، سأخلع ملابسك وأغتصبك شيئًا فشيئًا!""",""" Wenn du weiter redest, ziehe ich dir die Kleider aus und vergewaltige dich Stück für Stück!""",""" ¡Si sigues hablando, te quitaré la ropa y te violaré poco a poco!""",""" Si tu continues à parler, je vais te déshabiller et te violer petit à petit !""","""अगर तुम बात करती रहोगी, तो मैं तुम्हारे कपड़े उतार दूंगा और तुम्हारा थोड़ा-थोड़ा बलात्कार कर दूंगा!""","""このまま話してたら服を脱いで少しずつ犯してやるよ！""",""" Если ты будешь продолжать говорить, я сниму с тебя одежду и потихоньку тебя изнасилую!""","""你要是再啰嗦，我就脱光你的衣服，一点点的强奸你！"""
"""What you say out of your mouth is like a pig, it's unbearable!""","""ما تخرجه من فمك، يشبه الخنزير، لا يطاق!""","""Was du aus deinem Mund sagst, ist wie ein Schwein, es ist unerträglich!""","""Las palabras que salen de tu boca es como un cerdo, ¡es insoportable!""","""Tu parles comme un porc, c'est insupportable !""","""आप अपने मुंह से जो कहते हैं वह सुअर की तरह है, यह असहनीय है!""","""口から出る言葉が豚みたいでたまりません！""","""То, что ты говоришь своими устами, как свинья, просто невыносимо!""","""你嘴巴说的话，就像一只猪一样，简直无法忍受！"""
""" That person is such a jerk, he cheated me of money and feelings, he is a cheap dog.""",""" هذا الشخص أحمق ، لقد خدعني بالمال والمشاعر ، إنه كلب رخيص.""",""" Dieser Mensch ist so ein Idiot, er hat mich um Geld und Gefühle betrogen, er ist ein billiger Hund.""",""" Esa persona es un idiota, me estafó de dinero y sentimientos, es un perro barato.""","""C'est vraiment un connard, il m'a trompé de mon argent et de mes sentiments, c'est un sale chien.""","""वह आदमी इतना कमीना है, उसने मुझे पैसे और भावनाओं से धोखा दिया, वह एक सस्ता कुत्ता है।""","""あの人は本当に最低で、私からお金と感情を騙し、安物の犬です。""","""Этот человек действительно мудак. Он обманул меня с деньгами и чувствами. Он просто сука.""","""那个人真是个混蛋，把我骗了钱还骗了感情，简直就是一条贱狗。"""
""" He's just a stupid dog, making one mistake after another""",""" إنه مجرد كلب غبي يرتكب خطأ تلو الآخر""",""" Er ist nur ein dummer Hund, der einen Fehler nach dem anderen macht""",""" Es solo un perro estúpido, cometiendo un error tras otro.""",""" C'est juste un chien stupide, commettant une erreur après l'autre""","""वह सिर्फ एक मूर्ख कुत्ता है, एक के बाद एक गलतियाँ करता है""","""彼はただの愚かな犬で、次から次へと間違いを犯す""",""" Он просто глупый пес, совершающий одну ошибку за другой.""","""他简直就是一只傻狗，犯的错误一个接着一个"""
""" You bitch, don't sneak around if you have the ability, come out and confront me head-on!""",""" أيها العاهرة ، لا تتسلل إذا كانت لديك القدرة ، اخرج وواجهني وجهاً لوجه!""",""" Du Schlampe, schleiche nicht herum, wenn du dazu in der Lage bist, sondern komm raus und konfrontiere mich frontal!""",""" ¡Perra, no te escabullas si tienes la habilidad, sal y enfréntame de frente!""",""" Salope, ne fais pas ça en douce si tu l'oses, viens me faire face !""","""तुम कुतिया, अगर तुम्हारे पास क्षमता है तो इधर-उधर मत भागो, बाहर आओ और मेरा सामना करो!""","""このクソ女、能力があるならコソコソしないで、出てきて真っ向から私に立ち向かいなさい！""",""" Сука, не крадись, если есть возможность, выходи и сразись со мной лицом к лицу!""","""你这个贱货，有本事就别偷偷摸摸，出来跟我正面对决！"""
""" I'm a fucking fool, uneducated and uneducated, but I'm rich, and I'm beyond the reach of you idiots!""",""" أنا أحمق ، وغير متعلم وغير مثقف، لكنني غني، وأنا بعيد عن متناول أيديكم أيها الحمقى!""",""" Ich bin ein verdammter Idiot, ungebildet und ungebildet, aber ich bin reich und für euch Idioten unerreichbar!""",""" ¡Soy un maldito tonto, sin cultura y sin educación, pero soy rico y estoy fuera del alcance de ustedes, idiotas!""",""" Je suis un putain d'imbécile, sans éducation et sans instruction, mais je suis riche, et je suis bien au-dessus d'idiots comme vous !""","""मैं एक कमबख्त मूर्ख, अशिक्षित और अशिक्षित हूँ, लेकिन मैं अमीर हूँ, और मैं तुम बेवकूफों की पहुँच से बाहर हूँ!""","""私はクソ馬鹿で教養も教養もないのに金持ちだし、バカどもの手の届かない存在だ！""",""" Я ебаный дурак, необразованный и малограмотный, но я богат, и я недосягаем для вас, идиотов!""","""我他妈就是个傻子，没文化没教养，但我有钱，我就是你们这些脑残所不及的！"""
""" This restaurant is fucking expensive, it's a money grab, who wants to eat such expensive shit""",""" هذا المطعم باهظ الثمن ، إنه مضيعة للمال، من ينوي أن يأكل مثل هذا القرف باهظ الثمن""",""" Dieses Restaurant ist verdammt teuer, es ist ein Geldraub, wer will so teuren Scheiß essen""",""" Este restaurante es jodidamente caro, es un robo de dinero, ¿quién acepta comer una mierda tan cara?""",""" Ce restaurant est putain de cher, c'est du vol, qui veut manger une merde si chère""","""यह रेस्टोरेंट महंगा है, यह एक पैसा हड़पने वाला है, जो इतनी महंगी गंदगी खाना चाहता है""","""このレストランはクソ高い、金儲けだ、誰がそんな高価なものを食べたがるのか""","""Этот ресторан такой чертовски дорогой, это развод на деньги, кто захочет есть такое дорогое дерьмо?""","""这家餐厅真他妈的贵啊，简直就是抢钱，谁愿意吃这么贵的狗屎"""
"""F*** your mother! You're so stupid and yet you have the nerve to say you're capable? You're just a waste of space!""","""تبًا لوالدتك، كيف تجرؤ على أن تقول بأنك قادر؟ يالك من حثالة حقًأ!""",""" Mein Gott, deine Mutter, du bist so jdn, dass du immer noch das Gesicht hast, um zu sagen, dass du fähig bist? Was für eine Verschwendung!""",""" Dios mio tu madre, eres tan estupido que todavia tienes cara de decir que eres capaz? ¡Que desperdicio!""","""Nique ta mère, tu oses encore dire que tu es doué alors que t'es tellement con ? Tu es juste un bon à rien ""","""धिक्कार है तुम्हारी माँ, तुम इतनी मूर्ख हो और तुम्हारे पास यह बताने के लिए चेहरा है कि तुम SB हो?  कितना बेकार है!""","""なんてことだ、あなたのお母さん、あなたはとても優れていて、まだ自分には有能だと言えるような顔をしているのですか？なんてもったいない！""","""Твою мать, у тебя все еще хватает наглости говорить, что ты способна быть такой идиоткой?Это просто пустая трата времени!""","""我日你妈，你这么sb还有脸说自己有本事？简直就是个废物！"""
""" What do you bitch do but prostitute?""",""" ماذا تفعلين أيتها العاهرة غير الدعارة؟""",""" Was machst du Schlampe, außer Prostituierte?""",""" ¿perra a parte de prostituirte sabes hacer algo mas ?""",""" Qu'est-ce que tu fais, salope, à part te prostituer ?""","""तुम कुतिया क्या करती हो लेकिन वेश्या?""","""このビッチ、売春以外に何ができるの？""",""" Чем ты, сука, занимаешься, кроме как проституцией?""","""你这个婊子，除了卖淫还会干嘛？"""
""" Women are like plastic flowers, they never have a real taste, and I think you are no exception. What you say is actually a bitch.""",""" النساء مثل الزهور البلاستيكية ، ليس لديهم طعم حقيقي أبدًا ، وأعتقد أنك لست استثناءً. ما تقوله هو في الواقع عاهرة.""",""" Frauen sind wie Plastikblumen, sie haben nie einen echten Geschmack, und ich denke, Sie sind keine Ausnahme. Was Sie sagen, ist eigentlich eine Schlampe.""",""" Las mujeres son como flores de plástico, nunca tienen un sabor real, y creo que tú no eres la excepción. Lo que dices es realmente una perra.""",""" Les femmes sont comme des fleurs en plastique, elles n'ont jamais vraiment d'odeur, et je pense que tu ne fais pas exception, tes paroles ne valent rien, tu es juste une salope.""","""महिलाएं प्लास्टिक के फूलों की तरह होती हैं, उनका कभी असली स्वाद नहीं होता, और मुझे लगता है कि आप कोई अपवाद नहीं हैं। आप जो कहते हैं वह वास्तव में एक कुतिया है।""","""女性はプラスチックの花のようなもので、本物の味を決して持っていません、そしてあなたも例外ではないと思います。""",""" Ты идиот, то, что ты говоришь, — дерьмо, ты не заслуживаешь быть человеком.""","""女人就像塑料花，永远都没有真实的味道，我看你也不例外，嘴上说的一套，实际上就是个贱货。"""
"""You despicable creature, you actually went after a young girl. Why don't you go die? What right do you have to live in this world?""",""" أنت أيها التافه الشرير، لقد هاجمت فتاة صغيرة، فلماذا تبقى على قيد الحياة؟ ماذا لديك من المميزات لتعيش في هذا العالم؟""",""" Du böses Ding, du hast tatsächlich ein junges Mädchen angegriffen, warum stirbst du nicht? Welche Qualifikationen muss man mitbringen, um in dieser Welt leben zu können?""",""" Malvada, en realidad atacaste a una joven, ¿por qué no te mueres? ¿Qué cualidades tienes para vivir en este mundo?""","""Tu es sans scrupules, tu t'attaques même à une jeune fille, pourquoi tu ne vas pas plutôt mourir ? De quel droit peux-tu encore vivre dans ce monde""","""तुम दुष्ट चीज, तुमने वास्तव में एक जवान लड़की पर हमला किया, तुम मर क्यों नहीं जाते? इस दुनिया में रहने के लिए आपके पास क्या योग्यता है?""","""悪い奴、実際に若い女の子を襲ったのに、なぜ死なないの？この世界で生きていくためにはどんな資格が必要ですか？""","""Ты, сука, ведешь себя так, как будто все тебя любят весь день напролет, не думай, что ты что-то значишь.""","""你这个缺德的东西，居然对一个年轻女孩下手，你怎么不去死？你还有什么资格活在这个世界上？"""
""" You bitch, act like everybody loves you all day long, don't think you're anything.""",""" أيتها العاهرة، تتصرفين وكأن الجميع يحبك دائمًا، ألا تعتقدين أنكِ أي شيء.""","""Du Hure! Du tust den ganzen Tag so, als ob dich alle lieben würden. Denk nicht, dass du etwas Besonderes bist.""",""" Perra, actúa como si todo el mundo te quisiera todo el día, no creas que eres nada.""",""" Salope, tu fais comme si tout le monde t'aimait toute la journée, mais ne pense pas que tu es quelqu'un d'important.""","""तुम कुतिया, ऐसे काम करो जैसे हर कोई तुम्हें दिन भर प्यार करता है, यह मत सोचो कि तुम कुछ भी हो।""","""このビッチ、一日中みんながあなたを愛しているかのように振舞って、自分を何者だと思わないで。""",""" Ублюдок, в тебе совсем нет человечности, ты целыми днями издеваешься над слабыми!""","""你这个婊子，整天搞得好像谁都爱你似的，别以为自己是个什么东西。"""
